scenario,component,method,iteration,score,activity labels,energy_scenario
CM HTO,Implant (material),climate change,247,5.324462171423338,,Current
CM HTO,Implant (manufac.),climate change,247,0.5525442126063076,,Current
CM HTO,Argon,climate change,247,3.0322155102330134e-05,,Current
CM HTO,Instruments (material),climate change,247,1.2977554652241938,,Current
CM HTO,Instruments (manufac.),climate change,247,0.034036325070628204,,Current
CM HTO,Packaging,climate change,247,0.22110242676407002,,Current
CM HTO,Sterilisation,climate change,247,0.3976872088237259,,Current
CM HTO,Transport,climate change,247,1.2073024581749432,,Current
CM HTO,Anesthesia,climate change,247,3.6644849617817865,,Current
CM HTO,End-of-life,climate change,247,0.0,,Current
AM HTO,Total,climate change,247,14.181716568059926,,Current
AM HTO,Implant (material),climate change,247,2.845203255083862,,Current
AM HTO,Implant (manufac.),climate change,247,1.918090559639154,,Current
AM HTO,Argon,climate change,247,0.8055772399876763,,Current
AM HTO,Instruments (material),climate change,247,3.979750002560705,,Current
AM HTO,Instruments (manufac.),climate change,247,1.6270684088081362,,Current
AM HTO,Packaging,climate change,247,0.24021440592451965,,Current
AM HTO,Sterilisation,climate change,247,0.13228267822051457,,Current
AM HTO,Transport,climate change,247,0.06839056949066327,,Current
AM HTO,Anesthesia,climate change,247,2.5651394483446857,,Current
AM HTO,End-of-life,climate change,247,0.0,,Current
AM HTO (steel jig),Total,climate change,247,12.266497746545724,,Current
AM HTO (steel jig),Implant (material),climate change,247,2.845203255083862,,Current
AM HTO (steel jig),Implant (manufac.),climate change,247,1.918090559639154,,Current
AM HTO (steel jig),Argon,climate change,247,0.8055772399876763,,Current
AM HTO (steel jig),Instruments (material),climate change,247,1.2603623359609895,,Current
AM HTO (steel jig),Instruments (manufac.),climate change,247,2.437929690009595,,Current
AM HTO (steel jig),Packaging,climate change,247,0.24021440592451965,,Current
AM HTO (steel jig),Sterilisation,climate change,247,0.13228267822051457,,Current
AM HTO (steel jig),Transport,climate change,247,0.06169813337473044,,Current
AM HTO (steel jig),Anesthesia,climate change,247,2.5651394483446857,,Current
AM HTO (steel jig),End-of-life,climate change,247,0.0,,Current
UKR,Total,climate change,248,37.59758183067156,,Current
UKR,Implant (material),climate change,248,22.540099401243452,,Current
UKR,Implant (manufac.),climate change,248,5.135575033174471,,Current
UKR,Argon,climate change,248,0.0009566021334061912,,Current
UKR,Instruments (material),climate change,248,1.1175506770526207,,Current
UKR,Instruments (manufac.),climate change,248,0.02763342840248248,,Current
UKR,Packaging,climate change,248,0.4242646293496149,,Current
UKR,Sterilisation,climate change,248,0.500137657752285,,Current
UKR,Transport,climate change,248,4.005395387036883,,Current
UKR,Anesthesia,climate change,248,3.7193689511906767,,Current
UKR,End-of-life,climate change,248,0.12660006333566204,,Current
CM HTO,Total,climate change,248,12.437824533447301,,Current
CM HTO,Implant (material),climate change,248,5.491992363372287,,Current
CM HTO,Implant (manufac.),climate change,248,0.6029649992775169,,Current
CM HTO,Argon,climate change,248,2.3915051595105708e-05,,Current
CM HTO,Instruments (material),climate change,248,1.1175506770526207,,Current
CM HTO,Instruments (manufac.),climate change,248,0.02763342840248248,,Current
CM HTO,Packaging,climate change,248,0.2598426010565688,,Current
CM HTO,Sterilisation,climate change,248,0.2685990330233211,,Current
CM HTO,Transport,climate change,248,0.9498485650202315,,Current
CM HTO,Anesthesia,climate change,248,3.7193689511906767,,Current
CM HTO,End-of-life,climate change,248,0.0,,Current
AM HTO,Total,climate change,248,13.565411878279818,,Current
AM HTO,Implant (material),climate change,248,2.5997189296479086,,Current
AM HTO,Implant (manufac.),climate change,248,1.6461842494296404,,Current
AM HTO,Argon,climate change,248,0.8430132253698507,,Current
AM HTO,Instruments (material),climate change,248,3.542321321460934,,Current
AM HTO,Instruments (manufac.),climate change,248,1.9490083638307678,,Current
AM HTO,Packaging,climate change,248,0.2352879917104303,,Current
AM HTO,Sterilisation,climate change,248,0.08594982645232152,,Current
AM HTO,Transport,climate change,248,0.06036973119177329,,Current
AM HTO,Anesthesia,climate change,248,2.603558239186195,,Current
AM HTO,End-of-life,climate change,248,0.0,,Current
AM HTO (steel jig),Total,climate change,248,12.128310724538554,,Current
AM HTO (steel jig),Implant (material),climate change,248,2.5997189296479086,,Current
AM HTO (steel jig),Implant (manufac.),climate change,248,1.6461842494296404,,Current
AM HTO (steel jig),Argon,climate change,248,0.8430132253698507,,Current
AM HTO (steel jig),Instruments (material),climate change,248,1.1548404976618918,,Current
AM HTO (steel jig),Instruments (manufac.),climate change,248,2.903231999124809,,Current
AM HTO (steel jig),Packaging,climate change,248,0.2352879917104303,,Current
AM HTO (steel jig),Sterilisation,climate change,248,0.08594982645232152,,Current
AM HTO (steel jig),Transport,climate change,248,0.05652576595550517,,Current
AM HTO (steel jig),Anesthesia,climate change,248,2.603558239186195,,Current
AM HTO (steel jig),End-of-life,climate change,248,0.0,,Current
UKR,Total,climate change,249,38.27482720716216,,Current
UKR,Implant (material),climate change,249,23.767296153198203,,Current
UKR,Implant (manufac.),climate change,249,5.133898494605016,,Current
UKR,Argon,climate change,249,0.0011120052857930293,,Current
UKR,Instruments (material),climate change,249,0.7277883639061133,,Current
UKR,Instruments (manufac.),climate change,249,0.01896843423247981,,Current
UKR,Packaging,climate change,249,0.4140070012024592,,Current
UKR,Sterilisation,climate change,249,0.524520734826371,,Current
UKR,Transport,climate change,249,3.7869138145160406,,Current
UKR,Anesthesia,climate change,249,3.772456395921768,,Current
UKR,End-of-life,climate change,249,0.12786580946790585,,Current
CM HTO,Total,climate change,249,9.232430939369173,,Current
CM HTO,Implant (material),climate change,249,2.869538162012939,,Current
CM HTO,Implant (manufac.),climate change,249,0.567345529657983,,Current
CM HTO,Argon,climate change,249,2.7800130122099976e-05,,Current
CM HTO,Instruments (material),climate change,249,0.7277883639061133,,Current
CM HTO,Instruments (manufac.),climate change,249,0.01896843423247981,,Current
CM HTO,Packaging,climate change,249,0.216972203489853,,Current
CM HTO,Sterilisation,climate change,249,0.3200798761047845,,Current
CM HTO,Transport,climate change,249,0.7392541739131266,,Current
CM HTO,Anesthesia,climate change,249,3.772456395921768,,Current
CM HTO,End-of-life,climate change,249,0.0,,Current
AM HTO,Total,climate change,249,13.736771310112118,,Current
AM HTO,Implant (material),climate change,249,2.313448550098582,,Current
AM HTO,Implant (manufac.),climate change,249,1.7082190241042543,,Current
AM HTO,Argon,climate change,249,1.2540439231910188,,Current
AM HTO,Instruments (material),climate change,249,3.291429430864075,,Current
AM HTO,Instruments (manufac.),climate change,249,2.0741384949699513,,Current
AM HTO,Packaging,climate change,249,0.2616519007282843,,Current
AM HTO,Sterilisation,climate change,249,0.12145573422537762,,Current
AM HTO,Transport,climate change,249,0.07166480312022748,,Current
AM HTO,Anesthesia,climate change,249,2.6407194488103536,,Current
AM HTO,End-of-life,climate change,249,0.0,,Current
AM HTO (steel jig),Total,climate change,249,12.28887587721059,,Current
AM HTO (steel jig),Implant (material),climate change,249,2.3134485500984208,,Current
AM HTO (steel jig),Implant (manufac.),climate change,249,1.7082190241040396,,Current
AM HTO (steel jig),Argon,climate change,249,1.2540439231910185,,Current
AM HTO (steel jig),Instruments (material),climate change,249,1.1317369345804824,,Current
AM HTO (steel jig),Instruments (manufac.),climate change,249,2.792174823806338,,Current
AM HTO (steel jig),Packaging,climate change,249,0.2616519007282843,,Current
AM HTO (steel jig),Sterilisation,climate change,249,0.12145573422537759,,Current
AM HTO (steel jig),Transport,climate change,249,0.06542553766628463,,Current
AM HTO (steel jig),Anesthesia,climate change,249,2.6407194488103536,,Current
AM HTO (steel jig),End-of-life,climate change,249,0.0,,Current
UKR,Total,climate change,250,38.27283865330091,,Current
UKR,Implant (material),climate change,250,23.4946037158066,,Current
UKR,Implant (manufac.),climate change,250,5.239502286013478,,Current
UKR,Argon,climate change,250,0.0012437323190561428,,Current
UKR,Instruments (material),climate change,250,0.5725744357187678,,Current
UKR,Instruments (manufac.),climate change,250,0.02148096086746641,,Current
UKR,Packaging,climate change,250,0.36337679212005747,,Current
UKR,Sterilisation,climate change,250,0.620014164946681,,Current
UKR,Transport,climate change,250,4.152057673317891,,Current
UKR,Anesthesia,climate change,250,3.689469292621725,,Current
UKR,End-of-life,climate change,250,0.11851559956909019,,Current
CM HTO,Total,climate change,250,10.383460774568537,,Current
CM HTO,Implant (material),climate change,250,3.9592930796075447,,Current
CM HTO,Implant (manufac.),climate change,250,0.6460030761653976,,Current
CM HTO,Argon,climate change,250,3.1093305714067744e-05,,Current
CM HTO,Instruments (material),climate change,250,0.5725744357187681,,Current
CM HTO,Instruments (manufac.),climate change,250,0.021480960867466408,,Current
CM HTO,Packaging,climate change,250,0.2768549499348825,,Current
CM HTO,Sterilisation,climate change,250,0.3454308445516017,,Current
CM HTO,Transport,climate change,250,0.8723230417954358,,Current
CM HTO,Anesthesia,climate change,250,3.689469292621725,,Current
CM HTO,End-of-life,climate change,250,0.0,,Current
AM HTO,Total,climate change,250,13.535778206134259,,Current
AM HTO,Implant (material),climate change,250,2.5625149612194047,,Current
AM HTO,Implant (manufac.),climate change,250,1.8257492452199007,,Current
AM HTO,Argon,climate change,250,0.9186089488255135,,Current
AM HTO,Instruments (material),climate change,250,3.4279107169364016,,Current
AM HTO,Instruments (manufac.),climate change,250,1.798914372308976,,Current
AM HTO,Packaging,climate change,250,0.23413845986829895,,Current
AM HTO,Sterilisation,climate change,250,0.11372389299408667,,Current
AM HTO,Transport,climate change,250,0.07158912962323401,,Current
AM HTO,Anesthesia,climate change,250,2.5826284791384126,,Current
AM HTO,End-of-life,climate change,250,0.0,,Current
AM HTO (steel jig),Total,climate change,250,11.817726249158726,,Current
AM HTO (steel jig),Implant (material),climate change,250,2.5625149612194047,,Current
AM HTO (steel jig),Implant (manufac.),climate change,250,1.8257492452199007,,Current
AM HTO (steel jig),Argon,climate change,250,0.9186089488255135,,Current
AM HTO (steel jig),Instruments (material),climate change,250,0.9793394144180754,,Current
AM HTO (steel jig),Instruments (manufac.),climate change,250,2.535452311150732,,Current
AM HTO (steel jig),Packaging,climate change,250,0.23413845986829895,,Current
AM HTO (steel jig),Sterilisation,climate change,250,0.11372389299408667,,Current
AM HTO (steel jig),Transport,climate change,250,0.06557053632429125,,Current
AM HTO (steel jig),Anesthesia,climate change,250,2.5826284791384126,,Current
AM HTO (steel jig),End-of-life,climate change,250,0.0,,Current
UKR,Total,climate change,251,39.31430495959141,,Current
UKR,Implant (material),climate change,251,23.742178375189873,,Current
UKR,Implant (manufac.),climate change,251,5.536590740392226,,Current
UKR,Argon,climate change,251,0.0012928353255317257,,Current
UKR,Instruments (material),climate change,251,1.1434523289882665,,Current
UKR,Instruments (manufac.),climate change,251,0.04834473531300913,,Current
UKR,Packaging,climate change,251,0.4021559009319128,,Current
UKR,Sterilisation,climate change,251,0.43306145703256577,,Current
UKR,Transport,climate change,251,4.139928852498155,,Current
UKR,Anesthesia,climate change,251,3.7154022720452895,,Current
UKR,End-of-life,climate change,251,0.15189746187460182,,Current
CM HTO,Total,climate change,251,11.82056075408289,,Current
CM HTO,Implant (material),climate change,251,4.624560586304322,,Current
CM HTO,Implant (manufac.),climate change,251,0.741253354335132,,Current
CM HTO,Argon,climate change,251,3.232088078663949e-05,,Current
CM HTO,Instruments (material),climate change,251,1.1434523289882665,,Current
CM HTO,Instruments (manufac.),climate change,251,0.04834473531300913,,Current
CM HTO,Packaging,climate change,251,0.2727642383559293,,Current
CM HTO,Sterilisation,climate change,251,0.23059029733145728,,Current
CM HTO,Transport,climate change,251,1.0441606205287035,,Current
CM HTO,Anesthesia,climate change,251,3.7154022720452895,,Current
CM HTO,End-of-life,climate change,251,0.0,,Current
AM HTO,Total,climate change,251,13.649401039285626,,Current
AM HTO,Implant (material),climate change,251,2.315030514037404,,Current
AM HTO,Implant (manufac.),climate change,251,1.8036984513736756,,Current
AM HTO,Argon,climate change,251,1.0435414729766959,,Current
AM HTO,Instruments (material),climate change,251,3.267775898733444,,Current
AM HTO,Instruments (manufac.),climate change,251,2.219398829609899,,Current
AM HTO,Packaging,climate change,251,0.2482588606482075,,Current
AM HTO,Sterilisation,climate change,251,0.07316874338103904,,Current
AM HTO,Transport,climate change,251,0.07774670461473926,,Current
AM HTO,Anesthesia,climate change,251,2.6007815639105196,,Current
AM HTO,End-of-life,climate change,251,0.0,,Current
AM HTO (steel jig),Total,climate change,251,12.19844851920994,,Current
AM HTO (steel jig),Implant (material),climate change,251,2.315030514037404,,Current
AM HTO (steel jig),Implant (manufac.),climate change,251,1.8036984513736756,,Current
AM HTO (steel jig),Argon,climate change,251,1.0435414729766963,,Current
AM HTO (steel jig),Instruments (material),climate change,251,1.020759486038058,,Current
AM HTO (steel jig),Instruments (manufac.),climate change,251,3.022417232805543,,Current
AM HTO (steel jig),Packaging,climate change,251,0.2482588606482075,,Current
AM HTO (steel jig),Sterilisation,climate change,251,0.07316874338103904,,Current
AM HTO (steel jig),Transport,climate change,251,0.07079219403879414,,Current
AM HTO (steel jig),Anesthesia,climate change,251,2.6007815639105196,,Current
AM HTO (steel jig),End-of-life,climate change,251,0.0,,Current
UKR,Total,climate change,252,39.29801194857674,,Current
UKR,Implant (material),climate change,252,23.75780410044905,,Current
UKR,Implant (manufac.),climate change,252,5.44454308637403,,Current
UKR,Argon,climate change,252,0.0012020715812575216,,Current
UKR,Instruments (material),climate change,252,0.8823428752761784,,Current
UKR,Instruments (manufac.),climate change,252,0.019062268264954125,,Current
UKR,Packaging,climate change,252,0.39731291156906323,,Current
UKR,Sterilisation,climate change,252,0.784073140967276,,Current
UKR,Transport,climate change,252,4.160271439647332,,Current
UKR,Anesthesia,climate change,252,3.7153078836996425,,Current
UKR,End-of-life,climate change,252,0.1360921707479724,,Current
CM HTO,Total,climate change,252,10.222306120107035,,Current
CM HTO,Implant (material),climate change,252,3.3611697835183216,,Current
CM HTO,Implant (manufac.),climate change,252,0.608035795444805,,Current
CM HTO,Argon,climate change,252,3.005178734488265e-05,,Current
CM HTO,Instruments (material),climate change,252,0.8823428752761779,,Current
CM HTO,Instruments (manufac.),climate change,252,0.019062268264954135,,Current
CM HTO,Packaging,climate change,252,0.26179674818306065,,Current
CM HTO,Sterilisation,climate change,252,0.38412316893796267,,Current
CM HTO,Transport,climate change,252,0.9904375449947738,,Current
CM HTO,Anesthesia,climate change,252,3.7153078836996425,,Current
CM HTO,End-of-life,climate change,252,0.0,,Current
AM HTO,Total,climate change,252,14.121866765562812,,Current
AM HTO,Implant (material),climate change,252,2.372054019823816,,Current
AM HTO,Implant (manufac.),climate change,252,1.8943447155444817,,Current
AM HTO,Argon,climate change,252,1.3018257891185965,,Current
AM HTO,Instruments (material),climate change,252,3.3195520819626987,,Current
AM HTO,Instruments (manufac.),climate change,252,2.2012159763053685,,Current
AM HTO,Packaging,climate change,252,0.2451781546017776,,Current
AM HTO,Sterilisation,climate change,252,0.13738351776590887,,Current
AM HTO,Transport,climate change,252,0.0495970183685872,,Current
AM HTO,Anesthesia,climate change,252,2.600715492071568,,Current
AM HTO,End-of-life,climate change,252,0.0,,Current
AM HTO (steel jig),Total,climate change,252,12.759368119092294,,Current
AM HTO (steel jig),Implant (material),climate change,252,2.372054019823816,,Current
AM HTO (steel jig),Implant (manufac.),climate change,252,1.8943447155444817,,Current
AM HTO (steel jig),Argon,climate change,252,1.3018257891185965,,Current
AM HTO (steel jig),Instruments (material),climate change,252,1.190563347478767,,Current
AM HTO (steel jig),Instruments (manufac.),climate change,252,2.9726962208360037,,Current
AM HTO (steel jig),Packaging,climate change,252,0.2451781546017776,,Current
AM HTO (steel jig),Sterilisation,climate change,252,0.13738351776590887,,Current
AM HTO (steel jig),Transport,climate change,252,0.044606861851371624,,Current
AM HTO (steel jig),Anesthesia,climate change,252,2.600715492071568,,Current
AM HTO (steel jig),End-of-life,climate change,252,0.0,,Current
UKR,Total,climate change,253,38.74774419034829,,Current
UKR,Implant (material),climate change,253,24.79487431929863,,Current
UKR,Implant (manufac.),climate change,253,5.11373837547845,,Current
UKR,Argon,climate change,253,0.001266846083324389,,Current
UKR,Instruments (material),climate change,253,0.3737425586459955,,Current
UKR,Instruments (manufac.),climate change,253,0.011585372703920238,,Current
UKR,Packaging,climate change,253,0.4072043574710054,,Current
UKR,Sterilisation,climate change,253,0.6381595100570591,,Current
UKR,Transport,climate change,253,3.574725654317116,,Current
UKR,Anesthesia,climate change,253,3.711802428751505,,Current
UKR,End-of-life,climate change,253,0.1206447675412251,,Current
CM HTO,Total,climate change,253,8.627083803942877,,Current
CM HTO,Implant (material),climate change,253,2.981681647649074,,Current
CM HTO,Implant (manufac.),climate change,253,0.3930302519949097,,Current
CM HTO,Argon,climate change,253,3.167114977873025e-05,,Current
CM HTO,Instruments (material),climate change,253,0.3737425586459956,,Current
CM HTO,Instruments (manufac.),climate change,253,0.011585372703920262,,Current
CM HTO,Packaging,climate change,253,0.2312007619753256,,Current
CM HTO,Sterilisation,climate change,253,0.3493420762411609,,Current
CM HTO,Transport,climate change,253,0.5746670348312102,,Current
CM HTO,Anesthesia,climate change,253,3.711802428751505,,Current
CM HTO,End-of-life,climate change,253,0.0,,Current
AM HTO,Total,climate change,253,13.154513704613086,,Current
AM HTO,Implant (material),climate change,253,2.519472033179853,,Current
AM HTO,Implant (manufac.),climate change,253,1.6412954549485295,,Current
AM HTO,Argon,climate change,253,0.9481851172179652,,Current
AM HTO,Instruments (material),climate change,253,3.319232187480039,,Current
AM HTO,Instruments (manufac.),climate change,253,1.6601143122551065,,Current
AM HTO,Packaging,climate change,253,0.2969636674927989,,Current
AM HTO,Sterilisation,climate change,253,0.10358635558641385,,Current
AM HTO,Transport,climate change,253,0.06740290273309206,,Current
AM HTO,Anesthesia,climate change,253,2.5982616737193065,,Current
AM HTO,End-of-life,climate change,253,0.0,,Current
AM HTO (steel jig),Total,climate change,253,11.692874479587568,,Current
AM HTO (steel jig),Implant (material),climate change,253,2.519472033179836,,Current
AM HTO (steel jig),Implant (manufac.),climate change,253,1.641295454948528,,Current
AM HTO (steel jig),Argon,climate change,253,0.9481851172179652,,Current
AM HTO (steel jig),Instruments (material),climate change,253,1.1504153999736593,,Current
AM HTO (steel jig),Instruments (manufac.),climate change,253,2.372720867913412,,Current
AM HTO (steel jig),Packaging,climate change,253,0.2969636674927989,,Current
AM HTO (steel jig),Sterilisation,climate change,253,0.10358635558641385,,Current
AM HTO (steel jig),Transport,climate change,253,0.06197390955565219,,Current
AM HTO (steel jig),Anesthesia,climate change,253,2.5982616737193065,,Current
AM HTO (steel jig),End-of-life,climate change,253,0.0,,Current
UKR,Total,climate change,254,37.968720691801934,,Current
UKR,Implant (material),climate change,254,22.692984680281462,,Current
UKR,Implant (manufac.),climate change,254,5.1031954977629495,,Current
UKR,Argon,climate change,254,0.0010548763802944265,,Current
UKR,Instruments (material),climate change,254,1.2281654590067612,,Current
UKR,Instruments (manufac.),climate change,254,0.059469201066653876,,Current
UKR,Packaging,climate change,254,0.4442258034071304,,Current
UKR,Sterilisation,climate change,254,0.615104325307247,,Current
UKR,Transport,climate change,254,4.022313365371964,,Current
UKR,Anesthesia,climate change,254,3.6800311120437623,,Current
UKR,End-of-life,climate change,254,0.12217637117369388,,Current
CM HTO,Total,climate change,254,10.178160785838863,,Current
CM HTO,Implant (material),climate change,254,3.2420824886251607,,Current
CM HTO,Implant (manufac.),climate change,254,0.4127357268740094,,Current
CM HTO,Argon,climate change,254,2.6371907588551797e-05,,Current
CM HTO,Instruments (material),climate change,254,1.2281654590067612,,Current
CM HTO,Instruments (manufac.),climate change,254,0.059469201066653876,,Current
CM HTO,Packaging,climate change,254,0.23109676818058655,,Current
CM HTO,Sterilisation,climate change,254,0.27310555806222786,,Current
CM HTO,Transport,climate change,254,1.0514481000721272,,Current
CM HTO,Anesthesia,climate change,254,3.6800311120437623,,Current
CM HTO,End-of-life,climate change,254,0.0,,Current
AM HTO,Total,climate change,254,13.683673161586132,,Current
AM HTO,Implant (material),climate change,254,2.6707070917633065,,Current
AM HTO,Implant (manufac.),climate change,254,1.4518151214066881,,Current
AM HTO,Argon,climate change,254,1.0491304763722102,,Current
AM HTO,Instruments (material),climate change,254,3.6595094224858364,,Current
AM HTO,Instruments (manufac.),climate change,254,1.8633020400580942,,Current
AM HTO,Packaging,climate change,254,0.26680808474606854,,Current
AM HTO,Sterilisation,climate change,254,0.0933321310903757,,Current
AM HTO,Transport,climate change,254,0.053047040629703786,,Current
AM HTO,Anesthesia,climate change,254,2.5760217530338703,,Current
AM HTO,End-of-life,climate change,254,0.0,,Current
AM HTO (steel jig),Total,climate change,254,11.767727411427952,,Current
AM HTO (steel jig),Implant (material),climate change,254,2.6707070917633065,,Current
AM HTO (steel jig),Implant (manufac.),climate change,254,1.4518151214066881,,Current
AM HTO (steel jig),Argon,climate change,254,1.0491304763722102,,Current
AM HTO (steel jig),Instruments (material),climate change,254,1.0707831183219774,,Current
AM HTO (steel jig),Instruments (manufac.),climate change,254,2.5411169070711783,,Current
AM HTO (steel jig),Packaging,climate change,254,0.26680808474606854,,Current
AM HTO (steel jig),Sterilisation,climate change,254,0.0933321310903757,,Current
AM HTO (steel jig),Transport,climate change,254,0.04801272762228009,,Current
AM HTO (steel jig),Anesthesia,climate change,254,2.5760217530338703,,Current
AM HTO (steel jig),End-of-life,climate change,254,0.0,,Current
UKR,Total,climate change,255,38.670239329002726,,Current
UKR,Implant (material),climate change,255,23.955163757640012,,Current
UKR,Implant (manufac.),climate change,255,5.26345340756523,,Current
UKR,Argon,climate change,255,0.0008808702230211461,,Current
UKR,Instruments (material),climate change,255,0.987160714439969,,Current
UKR,Instruments (manufac.),climate change,255,0.03647131715401314,,Current
UKR,Packaging,climate change,255,0.41958086740322154,,Current
UKR,Sterilisation,climate change,255,0.4925553366415036,,Current
UKR,Transport,climate change,255,3.7068958158782532,,Current
UKR,Anesthesia,climate change,255,3.697966829721881,,Current
UKR,End-of-life,climate change,255,0.11011041233566059,,Current
CM HTO,Total,climate change,255,10.69688759136461,,Current
CM HTO,Implant (material),climate change,255,4.204592261561259,,Current
CM HTO,Implant (manufac.),climate change,255,0.509948095131823,,Current
CM HTO,Argon,climate change,255,2.2021753973235162e-05,,Current
CM HTO,Instruments (material),climate change,255,0.9871607144415613,,Current
CM HTO,Instruments (manufac.),climate change,255,0.036471317153987215,,Current
CM HTO,Packaging,climate change,255,0.2929261190913789,,Current
CM HTO,Sterilisation,climate change,255,0.2211455888077376,,Current
CM HTO,Transport,climate change,255,0.7466546437024385,,Current
CM HTO,Anesthesia,climate change,255,3.697966829721881,,Current
CM HTO,End-of-life,climate change,255,0.0,,Current
AM HTO,Total,climate change,255,13.744302642964252,,Current
AM HTO,Implant (material),climate change,255,2.7779355372115693,,Current
AM HTO,Implant (manufac.),climate change,255,1.5716629020448811,,Current
AM HTO,Argon,climate change,255,0.8111600128183907,,Current
AM HTO,Instruments (material),climate change,255,3.7636086976888232,,Current
AM HTO,Instruments (manufac.),climate change,255,1.822415380706956,,Current
AM HTO,Packaging,climate change,255,0.2598017499768014,,Current
AM HTO,Sterilisation,climate change,255,0.07908178581774893,,Current
AM HTO,Transport,climate change,255,0.07005982186069415,,Current
AM HTO,Anesthesia,climate change,255,2.5885767548383916,,Current
AM HTO,End-of-life,climate change,255,0.0,,Current
AM HTO (steel jig),Total,climate change,255,12.17344246189811,,Current
AM HTO (steel jig),Implant (material),climate change,255,2.7779355372115693,,Current
AM HTO (steel jig),Implant (manufac.),climate change,255,1.5716629020448811,,Current
AM HTO (steel jig),Argon,climate change,255,0.8111600128183907,,Current
AM HTO (steel jig),Instruments (material),climate change,255,1.307506411445269,,Current
AM HTO (steel jig),Instruments (manufac.),climate change,255,2.7139556245184875,,Current
AM HTO (steel jig),Packaging,climate change,255,0.2598017499768014,,Current
AM HTO (steel jig),Sterilisation,climate change,255,0.07908178581774893,,Current
AM HTO (steel jig),Transport,climate change,255,0.06376168322657236,,Current
AM HTO (steel jig),Anesthesia,climate change,255,2.5885767548383916,,Current
AM HTO (steel jig),End-of-life,climate change,255,0.0,,Current
UKR,Total,climate change,256,37.0606615586087,,Current
UKR,Implant (material),climate change,256,22.148295908676744,,Current
UKR,Implant (manufac.),climate change,256,5.426866624256911,,Current
UKR,Argon,climate change,256,0.0013232265407053406,,Current
UKR,Instruments (material),climate change,256,0.485550499759663,,Current
UKR,Instruments (manufac.),climate change,256,0.018299400180395824,,Current
UKR,Packaging,climate change,256,0.35630299068196397,,Current
UKR,Sterilisation,climate change,256,0.7708083408674529,,Current
UKR,Transport,climate change,256,4.017517659636711,,Current
UKR,Anesthesia,climate change,256,3.694435665258223,,Current
UKR,End-of-life,climate change,256,0.1412612427499211,,Current
CM HTO,Total,climate change,256,11.843917418760498,,Current
CM HTO,Implant (material),climate change,256,5.814053933416542,,Current
CM HTO,Implant (manufac.),climate change,256,0.4019202084908404,,Current
CM HTO,Argon,climate change,256,3.3080661110698536e-05,,Current
CM HTO,Instruments (material),climate change,256,0.485550499759663,,Current
CM HTO,Instruments (manufac.),climate change,256,0.018299400180395824,,Current
CM HTO,Packaging,climate change,256,0.3124066392255549,,Current
CM HTO,Sterilisation,climate change,256,0.3496007068855055,,Current
CM HTO,Transport,climate change,256,0.7676172848826625,,Current
CM HTO,Anesthesia,climate change,256,3.694435665258223,,Current
CM HTO,End-of-life,climate change,256,0.0,,Current
AM HTO,Total,climate change,256,12.948761141882374,,Current
AM HTO,Implant (material),climate change,256,2.6121678937037744,,Current
AM HTO,Implant (manufac.),climate change,256,1.3603784652791135,,Current
AM HTO,Argon,climate change,256,0.5981593755621174,,Current
AM HTO,Instruments (material),climate change,256,3.6050730956632115,,Current
AM HTO,Instruments (manufac.),climate change,256,1.747954226576515,,Current
AM HTO,Packaging,climate change,256,0.26588338016746405,,Current
AM HTO,Sterilisation,climate change,256,0.10386429409650677,,Current
AM HTO,Transport,climate change,256,0.06917547100758976,,Current
AM HTO,Anesthesia,climate change,256,2.586104939826084,,Current
AM HTO,End-of-life,climate change,256,0.0,,Current
AM HTO (steel jig),Total,climate change,256,11.348586506727539,,Current
AM HTO (steel jig),Implant (material),climate change,256,2.6121678937037744,,Current
AM HTO (steel jig),Implant (manufac.),climate change,256,1.3603784652791135,,Current
AM HTO (steel jig),Argon,climate change,256,0.5981593755621174,,Current
AM HTO (steel jig),Instruments (material),climate change,256,1.0338205602891946,,Current
AM HTO (steel jig),Instruments (manufac.),climate change,256,2.7254720907135708,,Current
AM HTO (steel jig),Packaging,climate change,256,0.26588338016746405,,Current
AM HTO (steel jig),Sterilisation,climate change,256,0.10386429409650677,,Current
AM HTO (steel jig),Transport,climate change,256,0.06273550708970457,,Current
AM HTO (steel jig),Anesthesia,climate change,256,2.586104939826084,,Current
AM HTO (steel jig),End-of-life,climate change,256,0.0,,Current
UKR,Total,climate change,257,35.89189802820582,,Current
UKR,Implant (material),climate change,257,22.893669544649672,,Current
UKR,Implant (manufac.),climate change,257,4.5506937183001375,,Current
UKR,Argon,climate change,257,0.001364395047363739,,Current
UKR,Instruments (material),climate change,257,0.3641207681222827,,Current
UKR,Instruments (manufac.),climate change,257,0.007892732201590069,,Current
UKR,Packaging,climate change,257,0.32142974571328675,,Current
UKR,Sterilisation,climate change,257,0.3685798043843599,,Current
UKR,Transport,climate change,257,3.6216245588540246,,Current
UKR,Anesthesia,climate change,257,3.6473095553217694,,Current
UKR,End-of-life,climate change,257,0.11521320561136854,,Current
CM HTO,Total,climate change,257,9.996101048734658,,Current
CM HTO,Implant (material),climate change,257,4.48617909388,,Current
CM HTO,Implant (manufac.),climate change,257,0.34284122807088674,,Current
CM HTO,Argon,climate change,257,3.410987370227344e-05,,Current
CM HTO,Instruments (material),climate change,257,0.3641207681222827,,Current
CM HTO,Instruments (manufac.),climate change,257,0.007892732201590069,,Current
